"HotlineID","GroupID","DateOfCall","DateFirstObserved","Notes","Mortality","Fish","Species","Magnitude","SalinityType","WaterBodyName","Near","LatDD","LonDD","SuspectedCause"
35203,32222,2021-09-04,2021-09-04,"Fish Kill, Large dead fish on beach at 18304 Gulf Blvd Redington Shores",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Redington Shores Beach",,27.8347,-82.83737,"RedTide"
35106,32222,2021-09-05,2021-09-05,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Catfish-2, Angelfish","1to19","Saltwater","GOM - Madeira Beach",,27.79455,-82.79514,"RedTide"
35105,32222,2021-09-05,2021-09-05,"Looks like a large area of heavily concentrated red tide and fish kill aprox 6nm nw of JP",TRUE,TRUE,"Reeffish, Baitfish","20to100","Saltwater","Johns Pass Boardwalk",,27.78423,-82.78206,"RedTide"
35122,32222,2021-09-06,2021-09-06,"Honeymoon island north end dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Honeymoon Island - North End",,28.0932,-82.83702,"RedTide"
35123,32222,2021-09-06,2021-09-06,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified, Pufferfish, Eel sheepshead","20to100","Saltwater","GOM - Indian Rocks Beach",,27.89254,-82.85149,"RedTide"
35172,32222,2021-09-06,2021-09-06,"2-7inches",TRUE,TRUE,"Species Unidentified, Baitfish","1to19","Saltwater","GOM - Clearwater Beach","1 Mi North of Pier 60",27.99186,-82.82954,"RedTide"
35175,32222,2021-09-06,2021-09-06,"Many Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Archibald Park Beach",,27.80102,-82.80419,"RedTide"
35177,32222,2021-09-06,2021-09-06,,TRUE,TRUE,"Species Unidentified, Pufferfish, Eel, Sheepshead","20to100","Saltwater","GOM - Indian Rocks Beach",,27.87934,-82.85221,"RedTide"
35204,32222,2021-09-06,2021-09-06,"Fish Kill, Honeymoon island north end dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Honeymoon Island - Pelican Cove",,28.0739,-82.83478,"RedTide"
35110,32222,2021-09-06,2021-09-06,"- NO CONTACT INFO - Counted 29 dead fish washed ashore at 8 am this morning in 2 mile stretch south of Sheraton on Sand Key.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Sheraton - Sand Key",,27.9567,-82.83313,"RedTide"
35111,32222,2021-09-06,2021-09-06,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified, Jack Crevalle","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86047,-82.84918,"RedTide"
35124,32222,2021-09-07,2021-09-06,"2-7inches",TRUE,TRUE,"Baitfish","1to19","Saltwater","GOM - Clearwater Beach - 1 Mi North of Pier 60",,27.99268,-82.83016,"RedTide"
35126,32222,2021-09-07,2021-09-07,"- NO CONTACT INFO -",TRUE,TRUE,"Atlantic Spadefish, Unidentified eel","Unknown","Saltwater","GOM - Indian Rocks Beach",,27.8841,-82.85212,"RedTide"
35127,32222,2021-09-07,2021-09-07,"27.929953, -82.842154 Approximately 90 fish were observed at Belleair beach on Monday morning (9/6) along a 0.5 mile stretch of the beach.",TRUE,TRUE,"Stingray, -3, Catfish, -15 Grunt, Atlantic Spadefish, American Conger Eel","Unknown","Saltwater","GOM - Belleair Beach",,27.93015,-82.84321,"RedTide"
35129,32222,2021-09-07,2021-09-07,"Caller asked for cleanup of deadfish, we provided them with the link for Pinellas county's red tide cleanup request site.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","GOM - Belleair Beach",,27.91408,-82.84668,"RedTide"
35181,32222,2021-09-07,2021-09-07,"Many Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Archibald Park Beach",,27.80094,-82.80367,"RedTide"
35187,32222,2021-09-07,2021-09-07,"Some Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island",,28.02636,-82.82598,"RedTide"
35188,32222,2021-09-07,2021-09-07,"Some Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Clearwater Beach",,27.97232,-82.83125,"RedTide"
35190,32222,2021-09-07,2021-09-07,"Many Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86246,-82.84971,"RedTide"
35205,32222,2021-09-07,2021-09-07,"Fish on Public Beach, Dead fish from red tide on beach going north",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Bellair Beach",,27.95925,-82.82128,"RedTide"
35206,32222,2021-09-07,2021-09-07,"Fish on Public Beach, Dead fish every two feet, puffer fish, eels, other fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Sand Key Beach",,27.96061,-82.83235,"RedTide"
35132,32222,2021-09-08,2021-09-08,"- NO CONTACT INFO - Red Tide Effect.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","GOM - Indian Shores Beach","Bungalo Beach Place",27.85855,-82.84866,"RedTide"
35193,32222,2021-09-08,2021-09-08,"Many Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86264,-82.84985,"RedTide"
35198,,2021-09-09,2021-09-09,"Vultures and Wood Storks were observed loafing on the side of the pond in the morning. The caller was concerned that there may be a fish kill, but did not observe dead fish as they were driving by. The caller was concerned that something may have been dum",TRUE,TRUE,"Species Unidentified","Unknown","Freshwater","Private Pond - Corner of Jim Johnson Rd & Roberts Ranch Rd","Corner of Jim Johnson Rd & Roberts Ranch Rd",27.99602,-82.10413,"LowDissolvedOxygen"
35200,32222,2021-09-09,2021-09-09,"There were a ton of dead and decomposed fish and eels on the beach. It looked like a horror show. City needs to do a cleanup",TRUE,TRUE,"Species Unidentified, Eel","Unknown","Saltwater","GOM -  Madeira Beach",,27.79199,-82.79208,"RedTide"
35209,32222,2021-09-09,2021-09-09,"Some Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island",,28.03776,-82.82351,"RedTide"
35210,32222,2021-09-09,2021-09-09,"Some Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86259,-82.84979,"RedTide"
35211,32222,2021-09-09,2021-09-09,"Some Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Archibald Park Beach",,27.80058,-82.80393,"RedTide"
35212,32222,2021-09-09,2021-09-09,"Some Dead Fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Treasure Island Beach",,27.76593,-82.77186,"RedTide"
35213,32222,2021-09-10,2021-09-10,"- NO CONTACT INFO - No need to return call",TRUE,TRUE,"Species Unidentified, Eel","Unknown","Saltwater","GOM - Indian Shores Beach",,27.8573,-82.84895,"RedTide"
35219,32222,2021-09-10,2021-09-10,"Caller reported respiratory irritation.",TRUE,TRUE,"Species Unidentified","1to19","Saltwater","Clearwater Bay",,27.97114,-82.82525,"RedTide"
35224,,2021-09-12,2021-09-12,"3 dead silver fish different corners of the pond, nothing but flies eating them. 1491 Hunter St, Plant City, FL 33563, text or email me for pictures.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Dr. Hal & Lynn Brewer Park Pond",,28.00294,-82.12993,"LowDissolvedOxygen"
35226,32222,2021-09-13,2021-09-13,"Second day of seeing dead fish in canal. Smells of red tide bloom and decaying fish.",TRUE,TRUE,"Mullet, Stingray, Snook, Trout","20to100","Saltwater","ICW - Belle Isle Canal",,27.93177,-82.83639,"RedTide"
35227,,2021-09-13,2021-09-13,"Dead fish were about 2 inches long. The side of the lake by Hilton hotel has most dead fish. Concerned about wastewater inputs into the lake.",TRUE,TRUE,"Species Unidentified","20to100","Freshwater","Carillon Conservation Area Wildlife Habitat Pond","Hilton Hotel",27.88951,-82.65886,"OtherAlgalBloom"
35232,32222,2021-09-13,2021-09-13,"Water is rusty red/brown.",TRUE,TRUE,"Pinfish, Trout, Red Drum","1to19","Saltwater","Clearwater Harbor - Sand Key","Marina Del Ray Canal",27.93942,-82.83696,"RedTide"
35237,32222,2021-09-13,2021-09-13,"Numerous fish kills from Red tide. Canal needs cleaning if possible. West end of canal at Hibiscus West and Belle Isle  in Belleair Beach. Fish in Water.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Bell Isle Canal","Howard Point",27.93214,-82.83972,"RedTide"
35234,,2021-09-14,2021-09-12,"Report came through daily city FK report. Because there were dead turtles, I contacted the report initiator for more information. No one picked up so I left a message with a request for more information.",TRUE,TRUE,"Species Unidentified, FW Turtle","Unknown","Freshwater","Pinellas County parcel ID #","34-27-16-00000-230-0200",,28.09333,"Unknown"
35238,32222,2021-09-14,2021-09-14,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island Beach",,28.02945,-82.82581,"RedTide"
35239,32222,2021-09-14,2021-09-14,"Stingray was on rocks at  rack line , I have a photo if that would help, please notify where to send",TRUE,TRUE,"Stingray-1","1to19","Saltwater","ICW - Isle of Capri Canal",,27.78196,-82.77163,"RedTide"
35248,32222,2021-09-16,2021-09-16,"Some dead fish.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island Beach State Park",,28.02922,-82.82432,"RedTide"
35253,32222,2021-09-19,2021-09-19,"Large dead fish along water edge in dog park area",TRUE,TRUE,"Grouper","1to19","Saltwater","Bellaire Boat Ramp",,27.91769,-82.82674,"RedTide"
35257,32222,2021-09-20,2021-09-20,"Fish were all about 24 inches long.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Exact Location Unknown",,27.80135,-82.80402,"RedTide"
35274,32222,2021-09-21,2021-09-21,"Notes dead fish, discolored water, and coughing. Would like information about red tide.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Anna Maria Island","Spanish Rocks Reef",27.49105,-82.71023,"RedTide"
35282,32222,2021-09-22,2021-09-22,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Rocks Beach",,27.89222,-82.85131,"RedTide"
35283,32222,2021-09-22,2021-09-22,"Many dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Manatee Beach",,27.89222,-82.85131,"RedTide"
35284,32222,2021-09-22,2021-09-22,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island State Park",,28.05071,-82.8218,"RedTide"
35276,32222,2021-09-22,2021-09-22,"- NO CONTACT INFO -",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Holmes Beach",,27.4981,-82.71391,"RedTide"
35277,32222,2021-09-22,2021-09-22,"- NO CONTACT INFO - Dead fish and water color were not present this morning.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Holmes Beach off 52nd Street",,27.50513,-82.71842,"RedTide"
35278,32222,2021-09-22,2021-09-22,"Have been walking the beaches for the last few days and nothing. This morning, saw a few dead fish, but this afternoon, they are numerous. TC forgot to get a specific location (sorry!)",TRUE,TRUE,"Species Unidentified, 4-6 inches, Eel","Unknown","Saltwater","GOM - Holmes Beach",,27.51478,-82.72862,"RedTide"
35279,32222,2021-09-22,2021-09-19,"Red tide report submitted by charter captain. 1st observed 4 days ago, 1-3 miles offshore.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Anna Maria Island",,27.52777,-82.74046,"RedTide"
35285,32222,2021-09-23,2021-09-23,"Red tide fish kill at Holmes Beach, strong smell of red tide as well.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Holmes Beach",,27.49449,-82.71198,"RedTide"
35286,32222,2021-09-23,2021-09-23,"Dead fish, Eels, blowfish and jellyfish all along beach - lots of seaweed grass. Couple of bigger dead carcasses floated by…",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Bean Point Beach",,27.53773,-82.74877,"RedTide"
35287,32222,2021-09-23,2021-09-22,"Thousands of small fish and eels on shoreline",TRUE,TRUE,"Baitfish, Eel","1000s","Saltwater","GOM - Bradenton Beach","Anna Maria Island",27.51737,-82.7292,"RedTide"
35288,32222,2021-09-23,2021-09-22,"At least a hundred dead unknown fish, other than some Eel-like fish. Respiratory irritation. North end of Anna Maria Island.",TRUE,TRUE,"Species Unidentified, Eel","100s","Saltwater","GOM - Bradenton Beach","Anna Maria Island",27.53214,-82.7445,"RedTide"
35289,32222,2021-09-23,2021-09-22,"Have been walking the beaches for the last few days and nothing. This morning, saw a few dead fish, but this afternoon, they are numerous. TC forgot to get a specific location (sorry!)",TRUE,TRUE,"Species Unidentified-4-6 inches, Eel","Unknown","Saltwater","GOM - Holmes Beach",,27.51476,-82.7286,"RedTide"
35291,32222,2021-09-23,2021-09-22,"Arrived on vacation yesterday and saw dead fish (unknown except for eels) every few few. Heavy respiratory irritation. Asked about RT status and beach conditions. Referred to RT status website and visitbeaches.org.",TRUE,TRUE,"Species Unidentified, Eel","20to100","Saltwater","GOM - Bradenton Beach",,27.45774,-82.69724,"RedTide"
35293,32222,2021-09-23,2021-09-23,"- NO CONTACT INFO - Severe respiratory symptoms for most the people at the beach including myself and my husband. There were no signs of warning of red tide.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Bradenton Beach",,27.46195,-82.69872,"RedTide"
35306,32222,2021-09-26,2021-09-26,"- NO COMMENTS PROVIDED -
MT- Called her and talked to her. Ther eare small snook washing up on the shore. And eel like species. She definitely felt respiratoy irritaion, coughing and eyes were burinign.  26th and 27th were the bad days, and today 28th were less fish washing up.",TRUE,TRUE,"Snook-55, Unidnetified eel","20to100","Saltwater","GOM - Bran Point",,27.53871,-82.74105,"RedTide"
35308,32222,2021-09-26,2021-09-26,"Lots of dead fish coming in with the tide, no respiratory irritation experienced.",TRUE,TRUE,"Species Unidentified","100s","Saltwater","GOM - Doubletree","Doubletree",27.81907,-82.82631,"RedTide"
35309,32222,2021-09-26,2021-09-26,"About 30 to 40 dead fish. worried about disease as she buried some of the fish and bagged and threw away other fish.",TRUE,TRUE,"Species Unidentified","20to100","Saltwater","GOM - Treasure Island Beach - Thunderbird","Thunderbird",27.76765,-82.77287,"RedTide"
35321,32222,2021-09-27,2021-09-27,"Multispecies fish kills at Redington Beach, Johns Pass, and Ft. DeSoto dog beach. FWC staff sent multiple Reporter Apps with images.",TRUE,TRUE,"Species Unidentified","100s","Saltwater","GOM - Redington Pier, Johns Pass, Ft. DeSoto","Redington Pier, Johns Pass, Ft. DeSoto",27.78248,-82.78452,"RedTide"
35337,,2021-09-27,2021-09-27,"Attached are pictures of a fish right outside by USF’s docks. A member of the public came by to show it to me and wanted to know what kind it was and what ate it.  Answer: A person caught it and filleted it. It is too decomposed and the picture is not clear enough to properly identify.",TRUE,TRUE,"Species Unidentified","1to19","Saltwater","Bayboro Harbor","FWRI",27.76164,-82.6349,"FishingMortality"
35336,32222,2021-09-28,2021-09-26,"A lot of dead Snook, Hogfish, baitfish and others near Caddy's on Madeira Beach. Water color is brown.",TRUE,TRUE,"Species Unidentified, Snook, Hogfish, Baitfish","100s","Saltwater","GOM - Caddy's","Caddy's",27.79461,-82.79473,"RedTide"
35338,32222,2021-09-28,2021-09-28,"Fish on Public Beach and in Water",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Madeira Beach",,27.80086,-82.80356,"RedTide"
35339,32222,2021-09-28,2021-09-28,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Red Drum","1to19","Saltwater","GOM - Treasure Island Beach","Treasure Island",27.74319,-82.76003,"RedTide"
35341,32222,2021-09-28,2021-09-28,"From Clearwater Marine Aquarium",TRUE,TRUE,"Sardine","1000s","Saltwater","GOM - Belleair Beach","Bellair Beach",27.91623,-82.84642,"RedTide"
35402,32222,2021-09-28,2021-09-28,"Fish on Public Beach and in Water",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Madeira Beach",,27.79845,-82.80036,"RedTide"
35342,32222,2021-09-29,2021-09-29,"Fish on Public Beach and in Water/100's dead fish on the beach",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Redington Beach",,27.80744,-82.81226,"RedTide"
35344,32222,2021-09-29,2021-09-29,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Red Drum-1, Trout-1, Grunt-2, Pinfish","1to19","Saltwater","GOM - Johns Pass",,27.78221,-82.7829,"RedTide"
35404,32222,2021-09-29,2021-09-29,"Fish on Public Beach and in Water/100's dead fish on the beach",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Redington Beach",,27.80947,-82.81523,"RedTide"
35356,32222,2021-09-30,2021-09-30,"Higher fish kills are showing up in the Johns Pass area again.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Johns Pass Canal",,27.77922,-82.77837,"RedTide"
35357,32222,2021-09-30,2021-09-30,"Toxic water related fish kill. The smell is horrid.",TRUE,TRUE,"Sheepshead-50, Snook-5","20to100","Saltwater","Jack's Boat Basin Canal",,27.78773,-82.7837,"RedTide"
35405,32222,2021-09-30,2021-09-30,"Many dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Manatee Beach",,27.49697,-82.71372,"RedTide"
35410,32222,2021-09-30,2021-09-30,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island State Park",,28.03104,-82.82373,"RedTide"
35411,32222,2021-09-30,2021-09-30,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Coquina Beach",,27.44825,-82.69287,"RedTide"
35413,32222,2021-10-01,2021-10-01,"Many dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Archibald Park Beach",,27.80098,-82.80367,"RedTide"
35444,32222,2021-10-01,2021-10-01,"Resident complained there are hundreds of dead fish in the canal behind 13041 pelican lane",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Jacks Boat Basin Canal",,27.78778,-82.78382,"RedTide"
35445,32222,2021-10-01,2021-10-01,"Thousands of in fish and now dead birds all along Belleair Shore",TRUE,TRUE,"Pinfish, Bird","Unknown","Saltwater","GOM - Belleair Beach",,27.91878,-82.84614,"RedTide"
35383,32222,2021-10-02,2021-10-02,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Redington Beach",,27.8253,-82.83139,"RedTide"
35446,32222,2021-10-02,2021-10-02,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island State Park",,28.03089,-82.82506,"RedTide"
35396,32222,2021-10-03,2021-10-03,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Pinfish","Unknown","Saltwater","Tampa Bay Canal - Holmes Beach",,27.51413,-82.71773,"RedTide"
35433,32222,2021-10-04,2021-10-04,"Dead fish floating by T.V. seawall in Pass-a-grille channel",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Pass-A-Grille Channel",,27.68209,-82.73156,"RedTide"
35434,32222,2021-10-04,2021-10-04,"One dead and decomposed jack in the image. I emailed asking if there were more fish and other details.",TRUE,TRUE,"Jack Crevalle","1to19","Saltwater","GOM - La Contessa Pier","La Contessa Pier",27.81216,-82.81881,"RedTide"
35440,32222,2021-10-05,2021-10-05,"I have photos of some of the decomposing fish and what looked like Pinfish. The birds were eating them!",TRUE,TRUE,"Species Unidentified, Pinfish","Unknown","Saltwater","GOM - Clearwater Beach",,27.97705,-82.83184,"RedTide"
35448,32222,2021-10-05,2021-10-05,"Fish, mold, grass in water causing fish to walk on the water",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Tierra Verde",,27.67624,-82.72128,"RedTide"
35462,32222,2021-10-06,2021-10-06,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island State Park",,28.02618,-82.82644,"RedTide"
35457,32222,2021-10-07,2021-10-07,"Renting a condo which is the address listed. Saw 1 fish the first day, then 1 the next now we are on day 4 and saw 3 and a jelly tonight. Tuesday - today we have also had breathing issues when down in the water and yesterday when my husband and I swam after a short time became itchy.",TRUE,TRUE,"Species Unidentified, Jellyfish, Porcupinefish","1to19","Saltwater","GOM - Indian Rocks Beach",,27.87233,-82.85159,"RedTide"
35482,32222,2021-10-08,2021-10-11,"Many dead fish on the beach",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Belleair Beach - Sand Key","Sand Key",27.92488,-82.84438,"RedTide"
35519,32222,2021-10-08,2021-10-08,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Caladesi Island State Park",,28.03029,-82.82534,"RedTide"
35477,32222,2021-10-09,2021-10-09,"These were spotted on the beach on Friday, October 8th at approximately 7pm. Just south of the Indian Shores public beach access point. Between the access point and the beach across from the Salt Rock Grill.",TRUE,TRUE,"Puffer","Unknown","Saltwater","GOM - Indian Shores Public Beach Access",,27.87802,-82.85232,"RedTide"
35483,32222,2021-10-09,2021-10-09,"Scent of Dead or decaying fish, seagrass washing up, 1 Horseshoe Crab alive but maybe stressed, Sneezing and Coughing were noticed while on the beach",TRUE,TRUE,"Species Unidentified, Puffer","1to19","Saltwater","GOM - Indian Shores Public Beach Access","Indian Shores Public Beach Access",27.86389,-82.85042,"RedTide"
35520,32222,2021-10-09,2021-10-09,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86263,-82.85049,"RedTide"
35522,32222,2021-10-09,2021-10-09,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Manatee Beach",,27.49712,-82.71372,"RedTide"
35529,32222,2021-10-09,2021-10-09,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Coquina Beach",,27.44829,-82.69298,"RedTide"
35479,32222,2021-10-10,2021-10-10,"- NO CONTACT INFO - - NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.89194,-82.8515,"RedTide"
35481,32222,2021-10-10,2021-10-10,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Stingray, Species Unidentified","Unknown","Saltwater","GOM - South Indian Rocks Beach",,27.87762,-82.85187,"RedTide"
35534,32222,2021-10-10,2021-10-10,"Some dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86234,-82.85029,"RedTide"
35484,32222,2021-10-11,2021-10-10,"- NO NOTES PROIDED -'",TRUE,TRUE,"Jack Crevalle: Sheepshead, Black Margate","Unknown","Saltwater","GOM - Treasure Island Beach","Treasure Island",27.81206,-82.81866,"RedTide"
35487,32222,2021-10-11,2021-10-11,"- NO NOTES PROIDED -'",TRUE,TRUE,"Jack Crevall","1to19","Saltwater","GOM - Ft DeSoto - Gulf Fishing Pier","Ft. DeSoto",27.61397,-82.73746,"RedTide"
35492,32222,2021-10-11,2021-10-11,"- NO CONTACT INFO - No contact needed. TY",TRUE,TRUE,"Jack Crevalle-1000","100s","Saltwater","GOM - City of Indian Shores Beach",,27.857,-82.84853,"RedTide"
35569,32222,2021-10-13,2021-10-13,"It was found in about three feet of water laying at the bottom on the sand. It was about 2.5 feet long. I was at Bayfront Park on Anna Maria island.",TRUE,TRUE,"Bonnethead Shark","1to19","Saltwater","Bayfront Park - Tampa Bay","GOA",27.53466,-82.73436,"RedTide"
35680,32222,2021-10-13,2021-10-13,"1/4mile west of north tip of Egmont on outgoing tide",TRUE,TRUE,"Red Drum (38-40""; n=2)","Unknown","Saltwater","GOM - Johns Pass",,27.78256,-82.78409,"RedTide"
35580,32222,2021-10-14,2021-10-14,"The water is brown and smells like garbage or sewage",TRUE,TRUE,"Mullet-25, Pinfish","Unknown","Saltwater","Anna Maria Sound-Watson's Bayou",,27.51504,-82.71444,"RedTide"
35589,32222,2021-10-15,2021-10-15,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Holmes Beach Canal","Tampa Bay",27.51411,-82.71779,"RedTide"
35600,32222,2021-10-15,2021-10-15,"- NO COMMENTS PROVIDED -",TRUE,TRUE,"Species Unidentified, Mullet-30","20to100","Saltwater","Mud Bayou","Tampa Bay",27.67819,-82.72401,"RedTide"
35615,32222,2021-10-15,2021-10-15,"about 200 to 300 dead in the mangroves",TRUE,TRUE,"Mullet, Sheepshead, Pinfish","100s","Saltwater","Cabbage Key - Tampa Bay","Cabbage Key",27.6693,-82.72381,"RedTide"
35606,32222,2021-10-16,2021-10-16,"Walked on morning of 9/16 and saw no dead fish. Walked later in the afternoon (same stretch - starting at 199th and walking north) and saw 5 dead fish. They looked whole aside from what the birds had eaten. They were not all together, but we’re spread out over a couple hundred yards.  Online reports didn’t indicate any local red tide fish kill, so wanted to report.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Indian Shores Beach",,27.86264,-82.84988,"RedTide"
35604,32222,2021-10-16,2021-10-16,"Dead fish floating on the water and lots of sea grass floating on top of the water. This Bayou is near the Holmes Beach Boat Ramp.  The water was very murky.  However, we did not experience any respiratory symptoms.",TRUE,TRUE,"Mullet-2, Grunt-6, Pinfish","Unknown","Saltwater","Watson's Bayou - Holmes Beach Boat Ramp",,27.51405,-82.71418,"RedTide"
35645,32222,2021-10-16,2021-10-16,,TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Treasure Island 101st Beach Access",,27.76159,-82.76927,"RedTide"
35646,32222,2021-10-16,2021-10-16,"Fish on Public Beach and in Water; Dead fish all over the beach, terrible smell, everyone at home coughing",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Sunset Beach Pavillion",,27.74361,-82.76067,"RedTide"
35609,32222,2021-10-17,2021-10-17,"Just beginning at 7:30 PM",TRUE,TRUE,"Species Unidentified, Sheepshead-1, Catfish-2,  Grunt-2","Unknown","Saltwater","Boca Ciega Bay - Three Palms Point",,27.73959,-82.74653,"RedTide"
35610,32222,2021-10-17,2021-10-17,"Smell consistent with red time bloom",TRUE,TRUE,"Species Unidentified - Small Fish 4"", Sheepshead-5","Unknown","Saltwater","ICW - Belle Vista - Boca Ciega Bay",,27.71681,-82.7285,"RedTide"
35611,32222,2021-10-17,2021-10-17,"Small fish kill, just west of deadman’s key so Pasadena
Stringy, brown algae that smells strongly also present",TRUE,TRUE,"Species Unidentified, Baitfish, Eel, Sheepshead-4","Unknown","Saltwater","ICW - Boca Ciega - Harbour Side",,27.75072,-82.74988,"RedTide"
35613,32222,2021-10-17,2021-10-17,"Red tide smell, fish washed up in high tide this morning it appears",TRUE,TRUE,"Species Unidentified, Puffer, Eel, Catfish-1","Unknown","Saltwater","GOM - Pass-A-Grille Beach",,27.68873,-82.73871,"RedTide"
35619,32222,2021-10-17,2021-10-17,"Dead eels, Pufferfish, and a variety of others. Requesting more frequent water samples since once a week doesn't really tell us much going into the weekend.",TRUE,TRUE,"Species Unidentified, Eels, Pufferfish","20to100","Saltwater","GOM - Hurley Park","Hurley Park",27.69316,-82.73882,"RedTide"
35647,32222,2021-10-17,2021-10-17,"Fish in Water; It started two days ago.  This morning, there are many dead fish in the water in the back of the house, which is a cove connected to the Blind Pass Channel.",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Blind Pass - Canal",,27.74539,-82.75539,"RedTide"
35648,32222,2021-10-17,2021-10-17,"Many dead fish",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","GOM - Pass-A-Grille Beach",,27.68778,-82.73904,"RedTide"
35649,32222,2021-10-17,2021-10-17,"Fish in Water; Several dead fish around Harbourside",TRUE,TRUE,"Species Unidentified","Unknown","Saltwater","Deadman Key","Boca Ciega",27.75185,-82.75054,"RedTide"
